granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-03-04-pt1-PgE304,CREC-2015-03-04,2015-03-04,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-03-04-pt1-PgE305,CREC-2015-03-04,2015-03-04,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-03-04-pt1-PgE305-2,CREC-2015-03-04,2015-03-04,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2015-03-04-pt1-PgE305-3,CREC-2015-03-04,2015-03-04,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-03-04-pt1-PgE305-4,CREC-2015-03-04,2015-03-04,,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,"Smith, Jason",,Mr. SMITH of Missouri,Jason Smith
CREC-2015-03-04-pt1-PgE305-5,CREC-2015-03-04,2015-03-04,,,2268,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,"Ratcliffe, John",,Mr. RATCLIFFE,John Ratcliffe
CREC-2015-03-04-pt1-PgE306,CREC-2015-03-04,2015-03-04,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2015-03-04-pt1-PgE306-2,CREC-2015-03-04,2015-03-04,,7302,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2015-03-04-pt1-PgE306-3,CREC-2015-03-04,2015-03-04,,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2015-03-04-pt1-PgE306-4,CREC-2015-03-04,2015-03-04,,7785,1256,SPEAKING,H,114,Y000033,"Young, Don",AK,R,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2015-03-04-pt1-PgE307,CREC-2015-03-04,2015-03-04,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2015-03-04-pt1-PgE308,CREC-2015-03-04,2015-03-04,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2015-03-04-pt1-PgE308-2,CREC-2015-03-04,2015-03-04,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2015-03-04-pt1-PgE308-3,CREC-2015-03-04,2015-03-04,,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",,Mr. MARCHANT,Kenny Marchant
CREC-2015-03-04-pt1-PgE308-5,CREC-2015-03-04,2015-03-04,,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,"Smith, Jason",,Mr. SMITH of Missouri,Jason Smith
CREC-2015-03-04-pt1-PgE308-4,CREC-2015-03-04,2015-03-04,,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2015-03-04-pt1-PgE309,CREC-2015-03-04,2015-03-04,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-03-04-pt1-PgE309-2,CREC-2015-03-04,2015-03-04,,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. Michael Fitzpatrick,Mr. FITZPATRICK,Michael G. Fitzpatrick
CREC-2015-03-04-pt1-PgE309-4,CREC-2015-03-04,2015-03-04,,7986,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2015-03-04-pt1-PgE309-3,CREC-2015-03-04,2015-03-04,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2015-03-04-pt1-PgE309-5,CREC-2015-03-04,2015-03-04,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-03-04-pt1-PgE310-2,CREC-2015-03-04,2015-03-04,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2015-03-04-pt1-PgE310,CREC-2015-03-04,2015-03-04,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",,Mr. LONG,Billy Long
CREC-2015-03-04-pt1-PgE310-4,CREC-2015-03-04,2015-03-04,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-03-04-pt1-PgE310-3,CREC-2015-03-04,2015-03-04,,8125,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,"Meehan, Patrick",,Mr. MEEHAN,Patrick Meehan
CREC-2015-03-04-pt1-PgE310-5,CREC-2015-03-04,2015-03-04,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
CREC-2015-03-04-pt1-PgE310-6,CREC-2015-03-04,2015-03-04,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2015-03-04-pt1-PgE311,CREC-2015-03-04,2015-03-04,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2015-03-04-pt1-PgE311-2,CREC-2015-03-04,2015-03-04,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-03-04-pt1-PgE311-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD217,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD218,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD223,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD220,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD221,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD245,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgD224,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
