granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-24-pt1-PgE965-6,CREC-2015-06-24,2015-06-24,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-06-24-pt1-PgE965-4,CREC-2015-06-24,2015-06-24,,1602,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,7843,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-06-24-pt1-PgE965-5,CREC-2015-06-24,2015-06-24,,2172,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy III
CREC-2015-06-24-pt1-PgE966,CREC-2015-06-24,2015-06-24,,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,7788,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2015-06-24-pt1-PgE966-2,CREC-2015-06-24,2015-06-24,,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,7895,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-06-24-pt1-PgE966-3,CREC-2015-06-24,2015-06-24,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-06-24-pt1-PgE966-4,CREC-2015-06-24,2015-06-24,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-06-24-pt1-PgE967,CREC-2015-06-24,2015-06-24,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-06-24-pt1-PgE967-2,CREC-2015-06-24,2015-06-24,,1779,SPEAKING,H,114,W000796,"Westmoreland, Lynn A.",GA,R,7900,"Westmoreland, Lynn A.",Mr. WESTMORELAND,Lynn A. Westmoreland,Mr. Lynn Westmoreland
CREC-2015-06-24-pt1-PgE967-3,CREC-2015-06-24,2015-06-24,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-06-24-pt1-PgE967-4,CREC-2015-06-24,2015-06-24,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2015-06-24-pt1-PgE967-5,CREC-2015-06-24,2015-06-24,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2015-06-24-pt1-PgE968-2,CREC-2015-06-24,2015-06-24,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-06-24-pt1-PgE968-3,CREC-2015-06-24,2015-06-24,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-06-24-pt1-PgE968,CREC-2015-06-24,2015-06-24,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. JOLLY,David W. Jolly,Mr. David Jolly
CREC-2015-06-24-pt1-PgE969,CREC-2015-06-24,2015-06-24,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-06-24-pt1-PgE968-4,CREC-2015-06-24,2015-06-24,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-06-24-pt1-PgE969-2,CREC-2015-06-24,2015-06-24,,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,8020,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-06-24-pt1-PgE969-4,CREC-2015-06-24,2015-06-24,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-06-24-pt1-PgE969-3,CREC-2015-06-24,2015-06-24,,1602,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,7843,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-06-24-pt1-PgE973,CREC-2015-06-24,2015-06-24,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-06-24-pt1-PgE973-2,CREC-2015-06-24,2015-06-24,,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,7837,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-06-24-pt1-PgE970,CREC-2015-06-24,2015-06-23,,1973,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,7815,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2015-06-24-pt1-PgE973-3,CREC-2015-06-24,2015-06-24,,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,7891,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-06-24-pt1-PgE973-5,CREC-2015-06-24,2015-06-24,,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,8107,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-06-24-pt1-PgE973-4,CREC-2015-06-24,2015-06-24,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-06-24-pt1-PgE974,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD756,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD758,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD760,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD761,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD765,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgD763,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
