granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-06-15-pt1-PgS3999-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2016-06-15-pt1-PgS3999-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2016-06-15-pt1-PgS3999-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-15-pt1-PgS3999-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-15-pt1-PgS3999-6,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2016-06-15-pt1-PgS3999-5,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-06-15-pt1-PgS4000,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-06-15-pt1-PgS4000-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2016-06-15-pt1-PgS4001-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2016-06-15-pt1-PgS4001,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2016-06-15-pt1-PgS4001-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2016-06-15-pt1-PgS4001-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-06-15-pt1-PgS4001-5,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",Heidi Heitkamp,Ms. HEITKAMP,Heidi Heitkamp
CREC-2016-06-15-pt1-PgS4001-6,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2016-06-15-pt1-PgS4002,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2016-06-15-pt1-PgS4001-7,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2016-06-15-pt1-PgS4002-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2016-06-15-pt1-PgS4002-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-06-15-pt1-PgS4002-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2016-06-15-pt1-PgS4002-5,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-06-15-pt1-PgS4002-6,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-06-15-pt1-PgS4002-7,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-06-15-pt1-PgS4003,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2016-06-15-pt1-PgS4003-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2016-06-15-pt1-PgS4003-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2016-06-15-pt1-PgS4003-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2016-06-15-pt1-PgS4003-5,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-06-15-pt1-PgS4003-6,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-06-15-pt1-PgS4004,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2016-06-15-pt1-PgS4004-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2016-06-15-pt1-PgS4004-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Joseph Manchin,Mr. MANCHIN,Joe Manchin III
CREC-2016-06-15-pt1-PgS4009,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,"Graham, Lindsey",,Mr. GRAHAM,Lindsey Graham
CREC-2016-06-15-pt1-PgS4009-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2016-06-15-pt1-PgS4010,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,"Baldwin, Tammy",,Ms. BALDWIN,Tammy Baldwin
CREC-2016-06-15-pt1-PgS4010-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2016-06-15-pt1-PgS4010-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-06-15-pt1-PgS4255-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-06-15-pt1-PgS4255,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-06-15-pt1-PgE917-2,CREC-2016-06-15,2016-06-09,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2016-06-15-pt1-PgS4011,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgE917-4,CREC-2016-06-15,2016-06-14,,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,"Kelly, Trent",,Mr. KELLY of Mississippi,Trent Kelly
CREC-2016-06-15-pt1-PgE917-3,CREC-2016-06-15,2016-06-14,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-06-15-pt1-PgE917-3,CREC-2016-06-15,2016-06-14,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-06-15-pt1-PgE917-5,CREC-2016-06-15,2016-06-14,,SPEAKING,H,114,H001052,"Harris, Andy",MD,R,"Harris, Andy",,Mr. HARRIS,Andy Harris
CREC-2016-06-15-pt1-PgE918-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-06-15-pt1-PgE918,CREC-2016-06-15,2016-06-14,,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,"Rogers, Mike D.",,Mr. ROGERS of Alabama,Mike Rogers
CREC-2016-06-15-pt1-PgE918-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,T000470,"Tipton, Scott  R.",CO,R,"Tipton, Scott R.",Scott Tipton,Mr. TIPTON,Scott R. Tipton
CREC-2016-06-15-pt1-PgE918-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Cedric Richmond,Mr. RICHMOND,Cedric L. Richmond
CREC-2016-06-15-pt1-PgE918-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Charles Dent,Mr. DENT,Charles W. Dent
CREC-2016-06-15-pt1-PgE919,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Terri Sewell,Ms. SEWELL of Alabama,Terri A. Sewell
CREC-2016-06-15-pt1-PgE919-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-06-15-pt1-PgE919-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,"Ruiz, Raul",,Mr. RUIZ,Raul Ruiz
CREC-2016-06-15-pt1-PgE920,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE920-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2016-06-15-pt1-PgE920-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-06-15-pt1-PgE920-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-06-15-pt1-PgE921,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,"Hinojosa, Ruben",,Mr. HINOJOSA,Ruben Hinojosa
CREC-2016-06-15-pt1-PgE921-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE921-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgE921-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Cedric Richmond,Mr. RICHMOND,Cedric L. Richmond
CREC-2016-06-15-pt1-PgE922,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-06-15-pt1-PgE921-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2016-06-15-pt1-PgE922-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2016-06-15-pt1-PgE922-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE922-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-06-15-pt1-PgE922-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald M. Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-06-15-pt1-PgE922-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE923,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgE923-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-06-15-pt1-PgE923-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2016-06-15-pt1-PgE923-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE923-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-06-15-pt1-PgE923-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald M. Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-06-15-pt1-PgE924,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgE924-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-06-15-pt1-PgE924-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-06-15-pt1-PgE924-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-06-15-pt1-PgE925,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2016-06-15-pt1-PgE925-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,"Rogers, Mike D.",,Mr. ROGERS of Alabama,Mike Rogers
CREC-2016-06-15-pt1-PgE925-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-06-15-pt1-PgE924-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2016-06-15-pt1-PgE924-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE926,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE926-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-06-15-pt1-PgE926-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2016-06-15-pt1-PgE926-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-06-15-pt1-PgE926-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgE927,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE927-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,"Roybal-Allard, Lucille",,Ms. ROYBAL-ALLARD,Lucille Roybal-Allard
CREC-2016-06-15-pt1-PgE927-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,"Sanford, Mark",,Mr. SANFORD,Mark Sanford
CREC-2016-06-15-pt1-PgE927-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,B001297,"Buck, Ken",CO,R,"Buck, Ken",,Mr. BUCK,Ken Buck
CREC-2016-06-15-pt1-PgE927-6,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE927-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-15-pt1-PgE928-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-06-15-pt1-PgE928,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgE928-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-06-15-pt1-PgE928-4,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-06-15-pt1-PgE928-5,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-06-15-pt1-PgE929,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD661,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD661-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD663,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD667,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD669,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgD669-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
