granuleId,packageId,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-11-30-pt2-PgE1541-2,CREC-2016-11-30,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-11-30-pt2-PgE1541-5,CREC-2016-11-30,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2016-11-30-pt2-PgE1541-4,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1542,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1542-2,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-11-30-pt2-PgE1542-3,CREC-2016-11-30,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2016-11-30-pt2-PgE1542-4,CREC-2016-11-30,8589,1731,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,,"Miller, Candice S.",Mrs. MILLER of Michigan,Candice S. Miller,Mrs. Candice Miller
CREC-2016-11-30-pt2-PgE1543-2,CREC-2016-11-30,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2016-11-30-pt2-PgE1543,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-11-30-pt2-PgE1543-3,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1543-4,CREC-2016-11-30,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-11-30-pt2-PgE1544,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-11-30-pt2-PgE1544-2,CREC-2016-11-30,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2016-11-30-pt2-PgE1544-3,CREC-2016-11-30,8076,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2016-11-30-pt2-PgE1544-4,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-11-30-pt2-PgE1545,CREC-2016-11-30,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2016-11-30-pt2-PgE1545-2,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1545-3,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1545-4,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-11-30-pt2-PgE1545-5,CREC-2016-11-30,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2016-11-30-pt2-PgE1545-6,CREC-2016-11-30,8106,2048,SPEAKING,H,114,R000586,"Renacci, James B.",OH,R,,"Renacci, James B.",Mr. RENACCI,James B. Renacci,Mr. James Renacci
CREC-2016-11-30-pt2-PgE1545-7,CREC-2016-11-30,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-11-30-pt2-PgE1546,CREC-2016-11-30,8145,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2016-11-30-pt2-PgE1546-2,CREC-2016-11-30,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-11-30-pt2-PgE1546-3,CREC-2016-11-30,7880,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,,"Webster, Daniel",Mr. WEBSTER of Florida,Daniel Webster,
CREC-2016-11-30-pt2-PgE1546-4,CREC-2016-11-30,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2016-11-30-pt2-PgE1546-5,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1547,CREC-2016-11-30,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2016-11-30-pt2-PgE1547-2,CREC-2016-11-30,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-11-30-pt2-PgE1547-3,CREC-2016-11-30,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2016-11-30-pt2-PgE1548,CREC-2016-11-30,8167,1805,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",Mr. CONAWAY,K. Michael Conaway,
CREC-2016-11-30-pt2-PgE1548-2,CREC-2016-11-30,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-11-30-pt2-PgE1548-3,CREC-2016-11-30,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2016-11-30-pt2-PgE1548-4,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1549,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1549-2,CREC-2016-11-30,7821,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,,"Lofgren, Zoe",Ms. LOFGREN,Zoe Lofgren,
CREC-2016-11-30-pt2-PgE1550,CREC-2016-11-30,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-11-30-pt2-PgE1549-3,CREC-2016-11-30,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2016-11-30-pt2-PgE1550-2,CREC-2016-11-30,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-11-30-pt2-PgE1550-3,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1550-4,CREC-2016-11-30,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-11-30-pt2-PgE1551,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1551-2,CREC-2016-11-30,7819,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2016-11-30-pt2-PgE1551-3,CREC-2016-11-30,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-11-30-pt2-PgE1552,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1552-2,CREC-2016-11-30,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-11-30-pt2-PgE1552-3,CREC-2016-11-30,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-11-30-pt2-PgE1552-4,CREC-2016-11-30,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2016-11-30-pt2-PgE1552-5,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1553-2,CREC-2016-11-30,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-11-30-pt2-PgE1553,CREC-2016-11-30,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2016-11-30-pt2-PgE1553-3,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1553-4,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1554,CREC-2016-11-30,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-11-30-pt2-PgE1554-2,CREC-2016-11-30,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-11-30-pt2-PgE1554-3,CREC-2016-11-30,8149,322,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan Jr.
CREC-2016-11-30-pt2-PgE1555,CREC-2016-11-30,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-11-30-pt2-PgE1555-3,CREC-2016-11-30,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2016-11-30-pt2-PgE1555-2,CREC-2016-11-30,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-11-30-pt2-PgE1555-4,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1075-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1075,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1076,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1078,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1078-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1079,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgD1079-2,CREC-2016-11-30,,,,,,,,,,,,,,
