granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-07-pt1-PgS6833-2,CREC-2016-12-07,2016-12-07,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-12-07-pt1-PgS6836,CREC-2016-12-07,2016-12-07,,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,8291,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2016-12-07-pt1-PgS6835,CREC-2016-12-07,2016-12-07,,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,8338,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2016-12-07-pt1-PgS6836-2,CREC-2016-12-07,2016-12-07,,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,8291,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2016-12-07-pt1-PgS6836-4,CREC-2016-12-07,2016-12-07,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-12-07-pt1-PgS6836-3,CREC-2016-12-07,2016-12-07,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-12-07-pt1-PgS6837-2,CREC-2016-12-07,2016-12-07,,1687,SPEAKING,S,114,B001236,"Boozman, John",AR,R,8247,"Boozman, John",,Mr. BOOZMAN,John Boozman
CREC-2016-12-07-pt1-PgS6837,CREC-2016-12-07,2016-12-07,,172,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,8288,"Cantwell, Maria",,Ms. CANTWELL,Maria Cantwell
CREC-2016-12-07-pt1-PgS6837-3,CREC-2016-12-07,2016-12-07,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2016-12-07-pt1-PgS6837-4,CREC-2016-12-07,2016-12-07,,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,8286,"Burr, Richard",Mr. Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-12-07-pt1-PgS6838,CREC-2016-12-07,2016-12-07,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-12-07-pt1-PgS6838-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6838-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6838-2,CREC-2016-12-07,2016-12-07,,1828,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,8282,"Casey, Robert P., Jr.",Mr. Bob Casey Jr.,Mr. CASEY,Robert P. Casey Jr.
CREC-2016-12-07-pt1-PgS6839,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6839-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6838-5,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6839-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6839-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6840,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6841,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6840-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6841-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6842,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6842-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6842-3,CREC-2016-12-07,2016-12-07,,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,8331,"Hoeven, John",,Mr. HOEVEN,John Hoeven
CREC-2016-12-07-pt1-PgS6845,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6843,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6845-2,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6845-3,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6846,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6846-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6846-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgE1609-2,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1609-3,CREC-2016-12-07,2016-12-07,,1805,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,8167,"Conaway, K. Michael",,Mr. CONAWAY,K. Michael Conaway
CREC-2016-12-07-pt1-PgE1610,CREC-2016-12-07,2016-12-07,,2023,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,7960,"Richmond, Cedric L.",Mr. Cedric Richmond,Mr. RICHMOND,Cedric L. Richmond
CREC-2016-12-07-pt1-PgE1609-4,CREC-2016-12-07,2016-12-07,,1860,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,8040,"Smith, Adrian",,Mr. SMITH of Nebraska,Adrian Smith
CREC-2016-12-07-pt1-PgE1610-2,CREC-2016-12-07,2016-12-07,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-12-07-pt1-PgE1610-4,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1610-3,CREC-2016-12-07,2016-12-07,,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,7880,"Webster, Daniel",,Mr. WEBSTER of Florida,Daniel Webster
CREC-2016-12-07-pt1-PgE1611,CREC-2016-12-07,2016-12-07,,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,8127,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2016-12-07-pt1-PgE1611-3,CREC-2016-12-07,2016-12-07,,1793,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,8038,"Fortenberry, Jeff",,Mr. FORTENBERRY,Jeff Fortenberry
CREC-2016-12-07-pt1-PgE1611-2,CREC-2016-12-07,2016-12-07,,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,8182,"Burgess, Michael C.",Mr. Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2016-12-07-pt1-PgE1611-5,CREC-2016-12-07,2016-12-07,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-12-07-pt1-PgE1611-4,CREC-2016-12-07,2016-12-07,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. Robert Wittman,Mr. WITTMAN,Robert J. Wittman
CREC-2016-12-07-pt1-PgE1612,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgE1612-2,CREC-2016-12-07,2016-12-07,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-12-07-pt1-PgE1612-3,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1612-4,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1612-5,CREC-2016-12-07,2016-12-07,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2016-12-07-pt1-PgE1613,CREC-2016-12-07,2016-12-07,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-12-07-pt1-PgE1613-2,CREC-2016-12-07,2016-12-07,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2016-12-07-pt1-PgE1613-3,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1614-2,CREC-2016-12-07,2016-12-07,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-07-pt1-PgE1614,CREC-2016-12-07,2016-12-07,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. John Carter,Mr. CARTER of Texas,John R. Carter
CREC-2016-12-07-pt1-PgE1614-3,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1615,CREC-2016-12-07,2016-12-07,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-12-07-pt1-PgE1615-2,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1615-3,CREC-2016-12-07,2016-12-07,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-12-07-pt1-PgE1616,CREC-2016-12-07,2016-12-07,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-12-07-pt1-PgE1615-4,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1616-2,CREC-2016-12-07,2016-12-07,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-12-07-pt1-PgE1616-3,CREC-2016-12-07,2016-12-07,,1890,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,7817,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-12-07-pt1-PgE1616-4,CREC-2016-12-07,2016-12-07,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2016-12-07-pt1-PgE1616-5,CREC-2016-12-07,2016-12-07,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2016-12-07-pt1-PgE1617,CREC-2016-12-07,2016-12-07,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Sanford Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2016-12-07-pt1-PgE1617-2,CREC-2016-12-07,2016-12-07,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-12-07-pt1-PgE1618,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1617-3,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1618-2,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgE1618-3,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1618-4,CREC-2016-12-07,2016-12-07,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2016-12-07-pt1-PgE1619-2,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1618-5,CREC-2016-12-07,2016-12-07,,2152,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,,"Wenstrup, Brad R.",Mr. Brad Wenstrup,Mr. WENSTRUP,Brad R. Wenstrup
CREC-2016-12-07-pt1-PgE1619,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1619-4,CREC-2016-12-07,2016-12-07,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-07-pt1-PgE1619-3,CREC-2016-12-07,2016-12-07,,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,8162,"Barton, Joe",Joe L. Barton,Mr. BARTON,Joe Barton
CREC-2016-12-07-pt1-PgE1620,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1620-3,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1621,CREC-2016-12-07,2016-12-07,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-12-07-pt1-PgE1620-2,CREC-2016-12-07,2016-12-07,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-12-07-pt1-PgE1621-2,CREC-2016-12-07,2016-12-07,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. John Carter,Mr. CARTER of Texas,John R. Carter
CREC-2016-12-07-pt1-PgE1621-3,CREC-2016-12-07,2016-12-07,,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,8119,"Brady, Robert A.",Robert Brady,Mr. BRADY of Pennsylvania,Robert A. Brady
CREC-2016-12-07-pt1-PgE1623,CREC-2016-12-07,2016-12-07,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2016-12-07-pt1-PgE1623-2,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1623-3,CREC-2016-12-07,2016-12-07,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-12-07-pt1-PgE1623-4,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgE1624,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1624-2,CREC-2016-12-07,2016-12-07,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-12-07-pt1-PgE1624-3,CREC-2016-12-07,2016-12-07,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-07-pt1-PgE1624-4,CREC-2016-12-07,2016-12-07,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2016-12-07-pt1-PgE1625,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1624-5,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1625-2,CREC-2016-12-07,2016-12-07,,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,7879,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2016-12-07-pt1-PgE1625-3,CREC-2016-12-07,2016-12-07,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-12-07-pt1-PgE1625-4,CREC-2016-12-07,2016-12-07,,1675,SPEAKING,H,114,L000560,"Larsen, Rick",WA,D,8206,"Larsen, Rick",,Mr. LARSEN of Washington,Rick Larsen
CREC-2016-12-07-pt1-PgE1626,CREC-2016-12-07,2016-12-07,,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,8117,"DeFazio, Peter A.",Peter Defazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2016-12-07-pt1-PgE1626-3,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1626-2,CREC-2016-12-07,2016-12-07,,1643,SPEAKING,H,114,C001045,"Crenshaw, Ander",FL,R,7876,"Crenshaw, Ander",,Mr. CRENSHAW,Ander Crenshaw
CREC-2016-12-07-pt1-PgE1626-4,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1627,CREC-2016-12-07,2016-12-07,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2016-12-07-pt1-PgE1627-2,CREC-2016-12-07,2016-12-07,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-12-07-pt1-PgE1627-3,CREC-2016-12-07,2016-12-07,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-12-07-pt1-PgE1627-4,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgE1627-5,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1628-2,CREC-2016-12-07,2016-12-07,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",John Conyers Jr.,Mr. CONYERS,"John Conyers, Jr."
CREC-2016-12-07-pt1-PgE1628,CREC-2016-12-07,2016-12-07,,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,7792,"Sewell, Terri A.",Ms. Terri Sewell,Ms. SEWELL of Alabama,Terri A. Sewell
CREC-2016-12-07-pt1-PgE1628-3,CREC-2016-12-07,2016-12-07,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-07-pt1-PgE1629,CREC-2016-12-07,2016-12-07,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-12-07-pt1-PgE1629-2,CREC-2016-12-07,2016-12-07,,2295,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,,"LaHood, Darin",,Mr. LaHOOD,Darin LaHood
CREC-2016-12-07-pt1-PgE1629-3,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1629-4,CREC-2016-12-07,2016-12-07,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-12-07-pt1-PgE1629-5,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1630-2,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1630,CREC-2016-12-07,2016-12-07,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-12-07-pt1-PgE1630-3,CREC-2016-12-07,2016-12-07,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2016-12-07-pt1-PgE1631-2,CREC-2016-12-07,2016-12-07,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2016-12-07-pt1-PgE1631-3,CREC-2016-12-07,2016-12-07,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. William Keating,Mr. KEATING,William R. Keating
CREC-2016-12-07-pt1-PgE1631,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgE1631-4,CREC-2016-12-07,2016-12-07,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. John Carter,Mr. CARTER of Texas,John R. Carter
CREC-2016-12-07-pt1-PgE1631-5,CREC-2016-12-07,2016-12-07,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",,Mrs. BEATTY,Joyce Beatty
CREC-2016-12-07-pt1-PgE1632,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1632-2,CREC-2016-12-07,2016-12-07,,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,7865,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-12-07-pt1-PgE1632-3,CREC-2016-12-07,2016-12-07,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-12-07-pt1-PgE1633,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgE1633-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1106,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1107,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1108,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1110,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1111-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgD1111,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
