granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-11-04-pt1-PgE1590,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1590-2,CREC-2015-11-04,,,2272,SPEAKING,H,114,B001292,"Beyer, Donald S., Jr.",VA,D,"Beyer, Donald S., Jr.",Mr. Donald Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-11-04-pt1-PgE1590-3,CREC-2015-11-04,,,2240,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-11-04-pt1-PgE1590-4,CREC-2015-11-04,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-11-04-pt1-PgE1591-3,CREC-2015-11-04,,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",,Mr. TOM PRICE of Georgia,Tom Price
CREC-2015-11-04-pt1-PgE1591,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1591-2,CREC-2015-11-04,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",,Mr. LONG,Billy Long
CREC-2015-11-04-pt1-PgE1591-4,CREC-2015-11-04,,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2015-11-04-pt1-PgE1591-5,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1592-2,CREC-2015-11-04,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. Earl Carter,Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter"
CREC-2015-11-04-pt1-PgE1592,CREC-2015-11-04,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-11-04-pt1-PgE1592-3,CREC-2015-11-04,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-11-04-pt1-PgE1593,CREC-2015-11-04,,7866,1583,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,"Larson, John B.",John Larson,Mr. LARSON of Connecticut,John B. Larson
CREC-2015-11-04-pt1-PgE1593-3,CREC-2015-11-04,,7948,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",Mr. Todd C. Young,Mr. YOUNG of Indiana,Todd Young
CREC-2015-11-04-pt1-PgE1593-2,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1593-4,CREC-2015-11-04,,7880,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,"Webster, Daniel",,Mr. WEBSTER of Florida,Daniel Webster
CREC-2015-11-04-pt1-PgE1593-5,CREC-2015-11-04,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-11-04-pt1-PgE1593-6,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1594,CREC-2015-11-04,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-11-04-pt1-PgE1594-2,CREC-2015-11-04,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2015-11-04-pt1-PgE1595-2,CREC-2015-11-04,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2015-11-04-pt1-PgE1595,CREC-2015-11-04,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-11-04-pt1-PgE1596-3,CREC-2015-11-04,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2015-11-04-pt1-PgE1596,CREC-2015-11-04,,8027,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2015-11-04-pt1-PgE1596-2,CREC-2015-11-04,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-11-04-pt1-PgE1596-4,CREC-2015-11-04,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2015-11-04-pt1-PgE1597,CREC-2015-11-04,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2015-11-04-pt1-PgE1597-2,CREC-2015-11-04,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2015-11-04-pt1-PgE1597-3,CREC-2015-11-04,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-11-04-pt1-PgE1598-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgE1597-4,CREC-2015-11-04,,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2015-11-04-pt1-PgD1180,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgE1598,CREC-2015-11-04,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-11-04-pt1-PgD1180-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgD1181,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgD1189-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgD1186,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgD1189,CREC-2015-11-04,,,,,,,,,,,,,,
