granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-04-15-pt1-PgE505-3,CREC-2015-04-15,2015-04-15,,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",,Mr. TED LIEU of California,Ted Lieu
CREC-2015-04-15-pt1-PgE505-2,CREC-2015-04-15,2015-04-15,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2015-04-15-pt1-PgE505-4,CREC-2015-04-15,2015-04-15,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2015-04-15-pt1-PgE506,CREC-2015-04-15,2015-04-15,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2015-04-15-pt1-PgE506-2,CREC-2015-04-15,2015-04-15,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Bennie Thompson,Mr. THOMPSON of Mississippi,Bennie G. Thompson
CREC-2015-04-15-pt1-PgE506-3,CREC-2015-04-15,2015-04-15,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2015-04-15-pt1-PgE506-4,CREC-2015-04-15,2015-04-15,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2015-04-15-pt1-PgE508,CREC-2015-04-15,2015-04-15,,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2015-04-15-pt1-PgE507,CREC-2015-04-15,2015-04-15,,7857,1909,SPEAKING,H,114,H001048,"Hunter, Duncan D.",CA,R,"Hunter, Duncan D.",Mr. Duncan D. Hunter,Mr. HUNTER,Duncan Hunter
CREC-2015-04-15-pt1-PgE507-2,CREC-2015-04-15,2015-04-15,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Bennie Thompson,Mr. THOMPSON of Mississippi,Bennie G. Thompson
CREC-2015-04-15-pt1-PgE508-3,CREC-2015-04-15,2015-04-15,,8211,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",,Mr. McDERMOTT,Jim McDermott
CREC-2015-04-15-pt1-PgE508-2,CREC-2015-04-15,2015-04-15,,7857,1909,SPEAKING,H,114,H001048,"Hunter, Duncan D.",CA,R,"Hunter, Duncan D.",Mr. Duncan D. Hunter,Mr. HUNTER,Duncan Hunter
CREC-2015-04-15-pt1-PgE508-4,CREC-2015-04-15,2015-04-15,,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",,Mr. HILL,J. French Hill
CREC-2015-04-15-pt1-PgE509,CREC-2015-04-15,2015-04-15,,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",,Mr. TOM PRICE of Georgia,Tom Price
CREC-2015-04-15-pt1-PgE509-3,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgE509-2,CREC-2015-04-15,2015-04-15,,7967,854,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,"Neal, Richard E.",Richard Neal,Mr. NEAL,Richard E. Neal
CREC-2015-04-15-pt1-PgD391,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgD394,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgD393,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgD399,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgD396,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgD399-2,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
